code,display_name,brands,nova_group,ingredients_text,game_ready,review_status
50457014,Heinz Seriously Good Squeezy Mayonnaise,Heinz,2,"Rapeseed Oil (68%), Water, Pasteurised Free Range Egg Yolk (5%), Spirit Vinegar, Sugar, Starch, Salt, Mustard Seeds, Spices, Antioxidant (Calcium Disodium EDTA)",TRUE,approved
5.01127E+12,Organic honey,Rowse,2,Organic honey.,TRUE,approved
1292619,Basics Clear Honey,"Sainsbury's, Sainsbury's basics",2,honey 100%,TRUE,approved
5.01364E+12,100% pure coconut oil,Ktc,2,"100% coconut oil,",TRUE,approved
5.7409E+12,Butter,Lurpak,2,"butter (milk), lactic culture (milk), salt,",TRUE,approved
20436568,Clear Honey,"Highgate Fayre, Lidl",2,100% honey,TRUE,approved
5.05101E+12,Organic Extra Virgin Olive Oil,Tesco,2,Extra Virgin Olive Oil,TRUE,approved
5.01999E+12,Fine Sea Salt,Saxa,2,"Sea Salt, Anti-caking Agent (Sodium Hexacyanoferrate ll).",TRUE,approved
5.01017E+12,Spreadable Tub,Country Life,2,"Butter, Rapeseed Oil, Water, Salt",TRUE,approved
5.01104E+12,Softer Butter,Kerrygold,2,"cream, salt (1.8%)",TRUE,approved
5.06034E+12,Malt Vinegar,Sarson's,2,"barley malt vinegar, barley malt extract",TRUE,approved
351546,Salted English Butter,"Sainsbury's,by sainsbury's",2,"_Butter_ (cow's _milk_) (98%), Salt (1.6%)",TRUE,approved
5.06037E+12,Smooth Peanut Butter,Pip & Nut,2,"_Peanuts_ (99.6%), sea salt.",TRUE,approved
5.0603E+12,Blossom Honey,Hiltop Honey,2,Honey,TRUE,approved
5.05553E+12,Peanut butter,"Myprotein, My Protein",2,100%  peanuts  (whole skin on),TRUE,approved
5.00025E+12,Yeo Valley Salted Butter,Yeo Valley,2,"Organic unsalted butter (milk), salt.",TRUE,approved
3.15525E+12,President spreadable lightly salted,"Lactalis, Président",2,"Beurre, crème légère, sel (1.3% max), ferments lactiques.",TRUE,approved
5.01007E+12,Granulated Sugar,Silver Spoon,2,Sugar,TRUE,approved
1789621,Runny Honey,Sainsbury's,2,Pure Honey (100%).,TRUE,approved
5.03102E+12,Extra Virgin Olive Oil,Tesco,2,Extra Virgin Olive Oil.,TRUE,approved
5.05291E+12,Squeezy Honey,Tesco,2,Honey,TRUE,approved
8.7157E+12,Tomato Ketchup BIO,Heinz,3,"Tomates (180 g pour 100 g de Ketchup), sucre, vinaigre, sel, épices (contient céleri), poudre d'oignon, poudre d'ail,",TRUE,approved
28400199148,Classic,Lay's,3,"POTATOES, VEGETABLE OIL (CANOLA, CORN, SOYBEAN AND/OR SUNFLOWER OIL), AND SALT",TRUE,approved
8.7989E+11,Multi-Grain Crackers 6-Seed,Crunchmaster,3,"brown rice flour, sesame seeds, potato starch, safflower oil, flax seeds, rice fiber, tamari soy sauce (soybeans, salt), quinoa seeds, amaranth seeds, millet, sea salt, chia seeds,",TRUE,approved
51500255650,Peanut Butter Spread,Jif Natural,3,"PEANUTS, SUGAR, PALM OIL, SALT, MOLASSES",TRUE,approved
7.48404E+11,Organic Quinoa & Brown Rice with Garlic,Seeds of Change,3,"WATER, WHOLE GRAIN BROWN RICE, BLEND OF WHOLE GRAIN QUINOA (WHOLE GRAIN RED QUINOA, WHOLE GRAIN BLACK QUINOA), SUNFLOWER OIL, SEA SALT, GARLIC POWDER, DEHYDRATED GARLIC, ONION POWDER, MINCED GARLIC, PARSLEY, BLACK PEPPER",TRUE,approved
5.01004E+12,Old English Medium Sliced White Bread,Warburtons,3,"_Wheat_ Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Yeast, Liquid Concentrated Sponge Extract (Water, _Wheat_ Flour, Yeast), Vegetable Oil (Rapeseed, Sustainable Palm), Salt, Fermented _Wheat_ Flour, _Soya_ Flour, Flour Treatment Agent: Ascorbic Acid (Vitamin C).",TRUE,approved
78895126396,Premium Soy Sauce,Lee Kum Kee,3,"Water, Soybeans 17.5%, Salt, Sugar, Wheat Flour.",TRUE,approved
44000050986,Triscuit Cracker,"Mondelez, Nabisco-Triscuit",3,"whole grain wheat, canola oil, sea salt.",TRUE,approved
8.00032E+12,Rosii Cirio Diced Tomatoes,"Cirio, Cirio La polpa rustica",3,"chopped tomatoes, tomato paste, salt, acidity regulator: citric acid,",TRUE,approved
8.50001E+11,MINI FRUIT BARS,That's it.,3,"APPLES, STRAWBERRIES. 

APPLES, MANGOES. 

APPLES BLUEBERRIES",TRUE,approved
6.02652E+11,Oats & Honey Granola with Toasted Coconut,KIND,3,"Oats, tapioca syrup, cane sugar, brown rice, honey, millet, oat flour, coconut, canola oil, buckwheat, amaranth, molasses, quinoa, brown rice syrup, sea salt, Vitamin E tocopherols",TRUE,approved
96619656493,Organic Tortilla Chips,Kirkland Signature,3,"Organic corn, organic vegetable oil (organic sunflower and/or organic canola oil), sea salt.",TRUE,approved
51500243213,PEANUT BUTTER SPREAD,Jif,3,"PEANUTS, SUGAR, PALM OIL, SALT, MOLASSES",TRUE,approved
8.5514E+11,Ancient Grain Granola,Purely Elizabeth,3,"Organic Certified Gluten-Free Oats, Organic Coconut Sugar, Organic Coconut Oil, Organic Sunflower Seeds, Organic Puffed Amaranth, Organic Quinoa Flakes, Organic Chia Seeds, Organic Cinnamon, Sea Salt.",TRUE,approved
44000051693,original made with sea salt,triscuit,3,"WHOLE GRAIN WHEAT, CANOLA OIL, SEA SALT. CONTAINS: WHEAT",TRUE,approved
6.12322E+11,Fruit & Seed Oatcakes,Nairn's,3,"Wholegrain _Oats_ (68%), Currants (12%) (Currants, Sunflower Oil), Brown Sugar, Sustainable Palm Fruit Oil, Brown Flaxseeds (6%), Raising Agent: Sodium Bicarbonate, Sea Salt.",TRUE,approved
414234,Tortilla chips,Trader Giotto's,3,Maize Flour Vegetable Oil (Sunflower/Rapeseed),TRUE,approved
30000169018,Lightly Salted Rice Cakes,Quaker,3,"Whole grain brown rice, salt",TRUE,approved
4.0678E+12,Haferdrink Natur,DmBio,3,"Wasser, 11%Vollkornhafer, Sonnenblumenöl, Meersalz",TRUE,approved
58449770565,PUMPKIN SEED + FLAX GRANOLA,NATURE'S PATH ORGANIC,3,"Whole grain rolled oats*, cane sugar, soy oil*, brown rice flour pumpkin seeds, flax seeds* oat syrup solids* [oat syrup solids*, tocopherols (added to enhance freshness)], sea salt, molasses*, cinnamon*. *Organic. Contains soy. Produced in a facility that uses wheat, peanuts and tree nuts. VEGAN Contains 700 mg of ALA per serving, which is 44% of the 1.6 g Daily Value for ALA.",TRUE,approved
8.84912E+11,THE ORIGINAL grape-nuts CEREAL,Post,3,"whole grain wheat flour, malted barley flour, salt, dried yeast, vitamins and minerals: reduced iron, niacinamide, zinc oxide (source of zinc), vitamin b6, thiamin mononitrate (vitamin b1), folic acid.",TRUE,approved
7.39438E+12,Barista edition oat drink,Oatly!,3,"water, oats 10%, rapeseed oil, acidity regulator (dipotassium phosphate), minerals (calcium carbonate, potassium iodide), salt, vitamins (d2, riboflavin, b12),",TRUE,approved
5.0602E+12,Peter's Yard Original Sourdough Crackers,Peter's Yard,3,"_Milk_, _rye_ flour, _wheat_ flour, sourdough 11.5% (_rye_ flour, water), _wholewheat_ flour, honey, salt, yeast.",TRUE,approved
8.56069E+11,Almond Flour Crackers,Simple Mills,3,"Nut & Seed Flour Blend (almonds, sunflower seeds, flax seeds), Tapioca Starch, Cassava Flour, Organic Sunflower Oil, Sea Salt, Organic Onion, Organic Garlic, Rosemary Extract.",TRUE,approved
70303022160,Sardines in 100% Olive Oil,Season Brand,3,"Sardines (Fish), Olive Oil, Salt",TRUE,approved
5.01116E+12,Pure Basmati Rice,Tilda,3,"basmati rice 98%, rice bran oil",TRUE,approved
5.01131E+12,Pataks On the Side Lime Pickle,Patak's,3,"Limes (66%), Rapeseed Oil, Salt, Ground Spices (3%) [Spices, Paprika, MUSTARD), Acid (Acetic Acid), Cracked Yellow MUSTARD Seed (2%), Cracked Fenugreek Seed",TRUE,approved
20083892,lightly salted Rice Cakes,lidl,3,"99,7% brown rice, 0,3% salt, 
may also contain sesame and soya",TRUE,approved
5.02202E+12,Blueberry & Blackcurrant  Cordial,Belvoir Farm,3,"Sugar, water, blueberry juice 10%, blackcurrant juice 9%, blueberry juice from concentrate 7%, citric acid",TRUE,approved
6.92118E+12,Pearl River Bridge Soy Sauce,"Pearl River Bridge, guandong pro bio tech",3,"Water, Soybeans 29%, Salt, Wheat flour, Preservative: E202",TRUE,approved
5.01837E+12,Italian Original Breadsticks,Tesco,3,"_Wheat_ Flour, Olive Oil 7%, Yeast, _Barley_ Malt Extract, Salt.",TRUE,approved
5.05268E+12,Classic Butter Chicken Kit,The Spice Tailor,3,"water, tomato paste (20%), onion (17%), cream (milk), cashew nuts, butter (4%), ginger, garlic, spices (2%), salt, sugar, sunflower oil,",TRUE,approved
9.32297E+12,Corn Thins Original,Real Foods,3,"maize (99%), vegetable oil, sea salt",TRUE,approved
3.04692E+12,70% chocolate,Lindt & Sprüngli,3,"Cocoa mass, sugar, cocoa butter, vanilla.",TRUE,approved
3.05644E+12,Chipster,"Belin, Mondelez",3,"potato flakes and starch 76,6%, palm oil, salt 3,6%, antioxidant (rosemary extract), turmeric,",TRUE,approved
50457236,Tomato Ketchup,Heinz,3,"tomatoes, spirit vinegar, sugar, salt, spice and herb extracts (contain _celery_), spice",TRUE,approved
5.00013E+12,CORN FLAKES 1kg,Kellogg's,3,"Maize, barley malt extract, sugar, salt, niacin, iron, vitamin B6, riboflavin, thiamin, folic acid, vitamin D, vitamin B12",TRUE,approved
50457366,heinz ketchup,"Heinz, Morrisons",3,"tomatoes(148g per 100g), spirit vinegar, sugar, salt, spice and herb extracts( celery ), spice",TRUE,approved
8.90106E+12,maggi,Nestle,4,"NOODLES: Refined wheat flour (Maida), Palm oil, lodized salt, Wheat gluten, Thickeners (508 & 412). Acidity regulators (501(i) & 500(i)) and Humectant (451(i)). MASALA TASTEMAKER®: Mixed spices (25.6%) (Onion powder, Coriander powder, Turmeric powder, Red chilli powder, Garlic powder, Cumin powder, Aniseed powder, Ginger powder, Fenugreek powder, Black pepper powder, Clove powder, Green cardamom powder & Nutmeg powder), Refined wheat flour (Maida), Hydrolysed groundnut protein, Sugar, Palm oil, Starch, lodized salt, Thickener (508), Flavour enhancer (635), Toasted onion flakes, Acidity regulator (330). Colour (150d), Mineral and Wheat gluten. Allergen Note: Contains Wheat & Nut. May contain Milk, Mustard, Oats And Soy.",TRUE,approved
54491496,diet coke 500ml,"Coca-Cola, Diet Coke, The Coca-Cola Company, Tiffin Sandwiches",4,"csd water, caramel color, aspartame, phosphoric acid, potassium benzoate (to protect taste), natural flavors, citric acid, caffeine, contains phenylalaline 
water gazeifiée, caramel colour e150d, sweeteners : aspartame, acesulfame k, flavourings, natural caffeine, phosphoric acid, citric acid",TRUE,approved
7.1627E+11,Ginger Crystallized In Dark Chocolate,Chocolove,4,"dark chocolate (cocoa liquor*, sugar, cocoa butter*, soy lecithin, vanilla), crystallized ginger (ginger, sugar)",TRUE,approved
8.90208E+12,Sting Energy,Sting,4,"CARBONATED WATER, SUGAR, ACIDITY REGULATORS (330, 331), SEQUESTERANTS (452(1), 385),TAURINE, CAFFEINE (0.03%), PRESERVATIVES (211, 202), SWEETENERS (955, 950), INOSITOL, VITAMINS PREMIX. CONTAINS PERMITTED SYNTHETIC FOOD COLOUR (129) AND ADDED FLAVOUR (NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES)",TRUE,approved
7.62221E+12,Bournville Dark Chocolate bar,Cadbury,4,"sugar, cocoa butter, cocoa mass, palm oil, emulsifiers (soya lecithin, e476),skimmed milk powder",TRUE,approved
49000042566,ZERO CALORIE COLA,Coca-Cola,4,"carbonated water, caramel color, phosphoric acid, aspartame, potassium benzoate, natural flavors, potassium citrate, acesulfame potassium, caffeine",TRUE,approved
7.50106E+12,COFFEE MATE AVELLANA,NESTLE,4,"INGREDIENIES: Agua, azúcar, aceite vegetal hidrogenado, jarabe de maiz, caseinato de sodio, saborizantes artificiales, matltodextrina, fosfato de potasio. ésteres de ácido acetil tartárico, dióxido de titanio, ceiulosa microcristalina. mono y diglcéridos de acidos  grasos, carragenina y carboxilmetilcelulosa Contiene: Caseinato de sodio (derivado de la proteína de leche).",TRUE,approved
21000658831,Cheese Sauce Mix,Kraft Heinz,4,"ENRICHED MACARONI (WHEAT FLOUR, DURUM FLOUR, NIACIN, FERROUS SULFATE [IRON], THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), CHEESE SAUCE MIX (WHEY, MILKFAT, SALT, MILK PROTEIN CONCENTRATE, SODIUM TRIPHOSPHATE, TAPIOCA FLOUR, CITRIC ACID, CALCIUM PHOSPHATE, SODIUM PHOSPHATE, LACTIC ACID, PAPRIKA, TURMERIC, ANNATTO, CHEESE CULTURE, ENZYMES)",TRUE,approved
13000006057,TOMATO KETCHUP,HEINZ,4,"TOMATO CONCENTRATE FROM RED RIPE TOMATOES, DISTILLED VINEGAR, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, SALT, SPICE, ONION POWDER, NATURAL FLAVORING",TRUE,approved
5.00014E+12,The Original Cracker,Ritz Bakery,4,"Wheat flour, sunflower oil 22 %, sugar, glucose-fructose syrup, raising agents (calcium phosphates, ammonium carbonates, sodium carbonates, potassium carbonates), salt, barley malt flour. May contain egg, milk, sesame.",TRUE,approved
16000124790,Honey Nut Cheerios,General Mills,4,"Whole Grain Oats, Sugar, Corn Starch, Honey, Brown Sugar Syrup, Salt, Tripotassium Phosphate, Canola Oil, Natural Almond Flavor, Vitamin E, Calcium Carbonate, Vitamin C, sodium ascorbate, Iron, Zinc, mineral nutrients, niacinamide, Vitamin B6, pyridoxine hydrochloride, Vitamin B1, thiamin mononitrate, Vitamin A, palmitate, Vitamin B2, riboflavin, folic acid, Vitamin B13, Vitamin D3",TRUE,approved
427920,Black beans in water,Sainsburys,4,"black beans, water, firming agent: calcium chloride",TRUE,approved
16229001711,Coconut Milk,"aroy-d, thai-agri-foods-public-company-limited",4,"COCONUT MILK 99.96%, POLYSORBATE 60",TRUE,approved
47495013054,Fig Bar Raspberry,Nature's Bakery,4,"Stone ground whole wheat flour, dried cane sugar, fig paste, brown rice syrup, raspberry paste [naturally milled sugar, dried cane sugar, glycerin, rice starch, raspberries, apple powder, natural flavor, pectin, citric acid, locust bean gum, red cabbage e",TRUE,approved
24463061095,Sriracha Hot Chili Sauce,"HUY FONG FOODS, INC.",4,"Chilis, Zucker, Knoblauch, Salz, Essigsäure E260, Konservierungsmittel Kaliumsorbat E202, Konservierungsmittel Natriumbisulfit E222, Xanthan E415.",TRUE,approved
7.05599E+11,Power Cakes Flapjack & Waffle Mix Buttermilk,Kodiak,4,"Whole grain wheat flour, Whole grain oat flour, wheat protein isolate, whey protein concentrate, brown sugar, milk protein concentrate, buttermilk powder, leavening (monocalcium phosphate, baking soda), sea salt. Contains milk and wheat. Due to processing on shared equipment, may also contain trace amounts of egg, soy, and tree nuts.",TRUE,approved
37600223324,CREAMY PEANUT BUTTER,SKIPPY,4,"ROASTED PEANUTS SUGAR, HYDROGENATED VEGETABLE OIL (COTTONSEED, SOYBEAN AND RAPESEED OIL) TO PREVENT SEPARATION, SALT.",TRUE,approved
44000004637,Grahams,Honey Maid,4,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID), GRAHAM FLOUR (WHOLE GRAIN WHEAT FLOUR), SUGAR, SOYBEAN AND/OR CANOLA OIL, HONEY, LEAVENING (BAKING SODA, CALCIUM PHOSPHATE), SALT, SOY LECITHIN, ARTIFICIAL FLAVOR, WHEAT, SOY.",TRUE,approved
5.06004E+12,Low Sugar Maple & Pecan Granola imp,Lizi's,4,"Wholegrain Oat Flakes (67%), Rapeseed Oil, Nuts (8%) [Pecan Nut Pieces, Walnut Pieces, Almond Pieces], Seeds (6%) [Sunflower, Pumpkin], Desiccated Coconut, Maple Syrup (2%), Chicory Fibre, Natural Flavouring, Sea Salt, Fructose.",TRUE,approved
37600106252,Peanut Butter,Skippy,4,"ROASTED PEANUTS, SUGAR, HYDROGENATED VEGETABLE OIL (COTTONSEED, SOYBEAN AND RAPESEED OIL) TO PREVENT SEPARATION, SALT.",TRUE,approved
5.05478E+12,White Folded Flatbreads,Tesco,4,"Wheat Flour (_Wheat_ Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Yeast, Spirit Vinegar, Fermented _Wheat_ Flour, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate, Calcium Phosphate), Salt, Emulsifier (Mono - and Di-Acetyl Tartaric Acid Esters of Mono - and Diglycerides of Fatty Acids), Dried Skimmed _Milk_, Flour Treatment Agent (Ascorbic Acid).",TRUE,approved
5.02353E+12,Lancashire oven bottom muffins,Sheldon's,4,"wheat flour (with calcium carbonate, iron, thiamin (b1), niacin (b3)), water, yeast, sugar, salt, vinegar, rapeseed oil, soya flour, palm oil, emulsifier (sodium stearoyl-2-lactylate), preservative (calcium propionate), flour treatment agent: ascorbic acid (vitamin c)",TRUE,approved
1.23457E+11,Peanut Butter Crunch,"Fleischer, Selbst gemacht, The Wholesome Bar, Uberti",4,"Unbleached enriched wheat flour [flour, barley malt, niacin (vitamin b3), iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid (vitamin b9)], water, sugar, yeast, wheat gluten, soybean oil, contains 2% or less of the following: salt, dough conditioners (mono - and diglycerides, sodium stearoyl lactylate, ethoxylated mono - and diglycerides, ascorbic acid), calcium propionate and sorbic acid (to retain freshness), yeast nutrients (calcium carbonate, calcium sulfate, monocalcium phosphate, ammonium sulfate), hydrogenated cottonseed oil, ground turmeric, soy lecithin.",TRUE,approved
17077102322,KEFIR cultured lowfat milk,Lifeway,4,"Pasteurized lowfat milk, nonfat milk, pectin, vitamin a palmitate, vitamin d3, live and active cultures.",TRUE,approved
77260062512,"Elegant collection a decadent 16 piece private reserve chocolate assortment, assortment",Russell Stover Candies  Inc.,4,"Sugar, milk ingredients, corn syrup, cocoa butter, cocoa mass, brown sugar, palm kernel oil, water, almonds, hazelnuts, hydrogenated coconut oil, salt, soy lecithin, raspberries, coconut oil, honey, dried egg-white, coffee, flavour, artificial flavour, citric acid, lemon oil, tapioca flour, invertase, colour, baking soda, potassium sorbate, sodium benzoate.",TRUE,approved
61232201047,Stem ginger oat biscuits,Nairn's,4,"Wholegrain Oats (64%), Brown Sugar, Sustainable Palm Fruit Oil, Stem Ginger (6.3%) (Stem Ginger, Sugar), Dietary Fibre (Oligofructose), Ground Ginger, Partially Inverted Refiners Syrup, Barley Malt Syrup, Raising Agent: Sodium Carbonates, Sea Salt.

May contain traces of milk.",TRUE,approved
21000612239,original cream cheese,PHILADELPHIA,4,"pasteurized milk and cream, salt, carob bean gum, cheese culture",TRUE,approved
51500720011,CREAMY PEANUT BUTTER,Jif,4,"roasted peanuts, sugar, molasses, fully hydrogenated vegetable oils (rapeseed and soybean), mono and diglycerides, salt",TRUE,approved
6827465,Protein Waffles buttermilk vanilla,Eggo,4,"Water, enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), sugar, soy protein isolate, whey protein concentrate, vegetable oil (soybean, palm, canola and/or cottonseed), buttermilk, contains 2% or less of leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), salt, natural flavors, eggs, soy lecithin. Vitamins and Minerals: Iron, vitamin A palmitate, vitamin B6 (pyridoxine hydrochloride), vitamin B12.",TRUE,approved
96619194261,Ancient Grains Probiotic Granola,Nature's Path Organic,4,"Whole grain rolled oats *, cane sugar *, soy oil *, khorasan wheat, rolled spelt *, almonds, inulin * rice starch *, rolled quinoa *, rolled amaranth *, sea salt, molasses *, cinnamon *, vanilla flavor *, Probiotics (Bacillus coagulans GBI-30 6086), tocopherols (vitamin E). * ORGANIC Contains soy, almonds and wheat Produced in a facility that uses peanuts and other tree nuts.",TRUE,approved
51500255162,Peanutbutter,Jif,4,"MADE FROM ROASTED PEANUTS AND SUGAR, CONTAINS 2% OR LESS OF: MOLASSES, FULLY HYDROGENATED VEGETABLE OILS (RAPESEED AND SOYBEAN), MONO AND DIGLYCERIDES, SALT.",TRUE,approved
